Station ID,Time,In,Out
7,2017-09-11 06:00:00,1,3
7,2017-09-11 08:00:00,1,4
7,2017-09-11 10:00:00,1,3
7,2017-09-11 12:00:00,1,1
7,2017-09-11 14:00:00,1,2
7,2017-09-11 16:00:00,4,3
7,2017-09-11 18:00:00,6,2
7,2017-09-11 20:00:00,2,1
7,2017-09-11 22:00:00,0,0
7,2017-09-12 00:00:00,0,0
7,2017-09-12 02:00:00,0,0
7,2017-09-12 04:00:00,0,0
7,2017-09-12 06:00:00,1,3
7,2017-09-12 08:00:00,1,4
7,2017-09-12 10:00:00,1,2
7,2017-09-12 12:00:00,1,2
7,2017-09-12 14:00:00,2,2
7,2017-09-12 16:00:00,4,2
7,2017-09-12 18:00:00,5,2
7,2017-09-12 20:00:00,2,1
7,2017-09-12 22:00:00,1,0
7,2017-09-13 00:00:00,0,0
7,2017-09-13 02:00:00,0,0
7,2017-09-13 04:00:00,0,0
7,2017-09-13 06:00:00,1,4
7,2017-09-13 08:00:00,1,3
7,2017-09-13 10:00:00,1,2
7,2017-09-13 12:00:00,1,2
7,2017-09-13 14:00:00,1,2
7,2017-09-13 16:00:00,4,2
7,2017-09-13 18:00:00,5,2
7,2017-09-13 20:00:00,2,1
7,2017-09-13 22:00:00,0,0
7,2017-09-14 00:00:00,0,0
7,2017-09-14 02:00:00,0,0
7,2017-09-14 04:00:00,0,0
7,2017-09-14 06:00:00,1,4
7,2017-09-14 08:00:00,1,3
7,2017-09-14 10:00:00,1,2
7,2017-09-14 12:00:00,1,2
7,2017-09-14 14:00:00,1,2
7,2017-09-14 16:00:00,4,1
7,2017-09-14 18:00:00,6,2
7,2017-09-14 20:00:00,2,1
7,2017-09-14 22:00:00,1,0
7,2017-09-15 00:00:00,0,0
7,2017-09-15 02:00:00,0,0
7,2017-09-15 04:00:00,0,0
7,2017-09-15 06:00:00,1,5
7,2017-09-15 08:00:00,1,4
7,2017-09-15 10:00:00,1,2
7,2017-09-15 12:00:00,1,2
7,2017-09-15 14:00:00,1,1
7,2017-09-15 16:00:00,4,1
7,2017-09-15 18:00:00,5,2
7,2017-09-15 20:00:00,2,0
7,2017-09-15 22:00:00,1,0
7,2017-09-16 00:00:00,0,0
7,2017-09-16 02:00:00,0,0
7,2017-09-16 04:00:00,0,0
7,2017-09-16 06:00:00,0,5
7,2017-09-16 08:00:00,1,3
7,2017-09-16 10:00:00,1,2
7,2017-09-16 12:00:00,1,2
7,2017-09-16 14:00:00,2,1
7,2017-09-16 16:00:00,4,1
7,2017-09-16 18:00:00,5,3
7,2017-09-16 20:00:00,2,0
7,2017-09-16 22:00:00,1,0
7,2017-09-17 00:00:00,0,0
7,2017-09-17 02:00:00,0,0
7,2017-09-17 04:00:00,0,0
7,2017-09-17 06:00:00,0,5
7,2017-09-17 08:00:00,1,3
7,2017-09-17 10:00:00,1,1
7,2017-09-17 12:00:00,1,1
7,2017-09-17 14:00:00,2,2
7,2017-09-17 16:00:00,3,1
7,2017-09-17 18:00:00,5,2
7,2017-09-17 20:00:00,2,0
7,2017-09-17 22:00:00,1,0
7,2017-09-18 00:00:00,0,0
7,2017-09-18 02:00:00,0,0
7,2017-09-18 04:00:00,0,0
7,2017-09-18 06:00:00,0,5
7,2017-09-18 08:00:00,2,3
7,2017-09-18 10:00:00,1,1
7,2017-09-18 12:00:00,1,2
7,2017-09-18 14:00:00,3,2
7,2017-09-18 16:00:00,3,1
7,2017-09-18 18:00:00,5,2
7,2017-09-18 20:00:00,2,1
7,2017-09-18 22:00:00,1,0
7,2017-09-19 00:00:00,0,0
7,2017-09-19 02:00:00,0,0
7,2017-09-19 04:00:00,0,0
7,2017-09-19 06:00:00,0,5
7,2017-09-19 08:00:00,2,3
7,2017-09-19 10:00:00,1,1
7,2017-09-19 12:00:00,1,2
7,2017-09-19 14:00:00,2,2
7,2017-09-19 16:00:00,3,1
7,2017-09-19 18:00:00,6,3
7,2017-09-19 20:00:00,2,1
7,2017-09-19 22:00:00,1,0
8,2017-09-10 00:00:00,0,0
8,2017-09-10 02:00:00,0,0
8,2017-09-10 04:00:00,0,0
8,2017-09-10 06:00:00,0,0
8,2017-09-10 08:00:00,1,1
8,2017-09-10 10:00:00,3,1
8,2017-09-10 12:00:00,0,1
8,2017-09-10 14:00:00,1,0
8,2017-09-10 16:00:00,1,3
8,2017-09-10 18:00:00,1,3
8,2017-09-10 20:00:00,1,1
8,2017-09-10 22:00:00,0,0
8,2017-09-11 00:00:00,0,0
8,2017-09-11 02:00:00,0,0
8,2017-09-11 04:00:00,0,0
8,2017-09-11 06:00:00,0,0
8,2017-09-11 08:00:00,1,1
8,2017-09-11 10:00:00,3,1
8,2017-09-11 12:00:00,0,1
8,2017-09-11 14:00:00,1,0
8,2017-09-11 16:00:00,1,3
8,2017-09-11 18:00:00,1,3
8,2017-09-11 20:00:00,1,1
8,2017-09-11 22:00:00,0,0
8,2017-09-12 00:00:00,0,0
8,2017-09-12 02:00:00,0,0
8,2017-09-12 04:00:00,0,0
8,2017-09-12 06:00:00,0,0
8,2017-09-12 08:00:00,1,1
8,2017-09-12 10:00:00,3,1
8,2017-09-12 12:00:00,0,1
8,2017-09-12 14:00:00,1,0
8,2017-09-12 16:00:00,1,2
8,2017-09-12 18:00:00,1,3
8,2017-09-12 20:00:00,1,1
8,2017-09-12 22:00:00,0,0
8,2017-09-13 00:00:00,0,0
8,2017-09-13 02:00:00,0,0
8,2017-09-13 04:00:00,0,0
8,2017-09-13 06:00:00,0,0
8,2017-09-13 08:00:00,1,1
8,2017-09-13 10:00:00,3,1
8,2017-09-13 12:00:00,1,1
8,2017-09-13 14:00:00,1,0
8,2017-09-13 16:00:00,1,3
8,2017-09-13 18:00:00,1,4
8,2017-09-13 20:00:00,1,1
8,2017-09-13 22:00:00,0,0
8,2017-09-14 00:00:00,0,0
8,2017-09-14 02:00:00,0,0
8,2017-09-14 04:00:00,0,0
8,2017-09-14 06:00:00,0,0
8,2017-09-14 08:00:00,1,1
8,2017-09-14 10:00:00,3,1
8,2017-09-14 12:00:00,1,1
8,2017-09-14 14:00:00,1,0
8,2017-09-14 16:00:00,1,3
8,2017-09-14 18:00:00,1,4
8,2017-09-14 20:00:00,0,1
8,2017-09-14 22:00:00,0,0
8,2017-09-15 00:00:00,0,0
8,2017-09-15 02:00:00,0,0
8,2017-09-15 04:00:00,0,0
8,2017-09-15 06:00:00,0,0
8,2017-09-15 08:00:00,1,1
8,2017-09-15 10:00:00,3,1
8,2017-09-15 12:00:00,0,1
8,2017-09-15 14:00:00,0,0
8,2017-09-15 16:00:00,1,2
8,2017-09-15 18:00:00,1,2
8,2017-09-15 20:00:00,0,1
8,2017-09-15 22:00:00,0,0
8,2017-09-16 00:00:00,0,0
8,2017-09-16 02:00:00,0,0
8,2017-09-16 04:00:00,0,0
8,2017-09-16 06:00:00,0,0
8,2017-09-16 08:00:00,0,1
8,2017-09-16 10:00:00,2,1
8,2017-09-16 12:00:00,0,1
8,2017-09-16 14:00:00,0,0
8,2017-09-16 16:00:00,1,2
8,2017-09-16 18:00:00,1,1
8,2017-09-16 20:00:00,1,1
8,2017-09-16 22:00:00,0,0
8,2017-09-17 00:00:00,0,0
8,2017-09-17 02:00:00,0,0
8,2017-09-17 04:00:00,0,0
8,2017-09-17 06:00:00,0,0
8,2017-09-17 08:00:00,0,1
8,2017-09-17 10:00:00,0,1
8,2017-09-17 12:00:00,0,1
8,2017-09-17 14:00:00,0,0
8,2017-09-17 16:00:00,0,1
8,2017-09-17 18:00:00,1,1
8,2017-09-17 20:00:00,1,1
8,2017-09-17 22:00:00,0,0
8,2017-09-18 00:00:00,0,0
8,2017-09-18 02:00:00,0,0
8,2017-09-18 04:00:00,0,0
8,2017-09-18 06:00:00,0,0
8,2017-09-18 08:00:00,0,1
8,2017-09-18 10:00:00,0,1
8,2017-09-18 12:00:00,0,1
8,2017-09-18 14:00:00,0,0
8,2017-09-18 16:00:00,0,1
8,2017-09-18 18:00:00,1,1
8,2017-09-18 20:00:00,1,1
8,2017-09-18 22:00:00,0,0
8,2017-09-19 00:00:00,0,0
8,2017-09-19 02:00:00,0,0
8,2017-09-19 04:00:00,0,0
8,2017-09-19 06:00:00,0,1
8,2017-09-19 08:00:00,0,1
8,2017-09-19 10:00:00,0,1
8,2017-09-19 12:00:00,1,0
8,2017-09-19 14:00:00,0,0
8,2017-09-19 16:00:00,1,1
8,2017-09-19 18:00:00,0,1
8,2017-09-19 20:00:00,1,1
8,2017-09-19 22:00:00,0,0
9,2017-09-10 00:00:00,1,1
9,2017-09-10 02:00:00,0,0
9,2017-09-10 04:00:00,0,0
9,2017-09-10 06:00:00,5,2
9,2017-09-10 08:00:00,12,5
9,2017-09-10 10:00:00,4,3
9,2017-09-10 12:00:00,4,5
9,2017-09-10 14:00:00,3,5
9,2017-09-10 16:00:00,3,11
9,2017-09-10 18:00:00,5,5
9,2017-09-10 20:00:00,2,3
9,2017-09-10 22:00:00,2,2
9,2017-09-11 00:00:00,1,0
9,2017-09-11 02:00:00,0,0
9,2017-09-11 04:00:00,0,0
9,2017-09-11 06:00:00,5,2
9,2017-09-11 08:00:00,12,5
9,2017-09-11 10:00:00,3,2
9,2017-09-11 12:00:00,2,4
9,2017-09-11 14:00:00,4,5
9,2017-09-11 16:00:00,4,10
9,2017-09-11 18:00:00,6,5
9,2017-09-11 20:00:00,2,3
9,2017-09-11 22:00:00,2,2
9,2017-09-12 00:00:00,1,0
9,2017-09-12 02:00:00,0,0
9,2017-09-12 04:00:00,0,0
9,2017-09-12 06:00:00,5,2
9,2017-09-12 08:00:00,13,5
9,2017-09-12 10:00:00,3,1
9,2017-09-12 12:00:00,3,5
9,2017-09-12 14:00:00,4,5
9,2017-09-12 16:00:00,3,10
9,2017-09-12 18:00:00,6,5
9,2017-09-12 20:00:00,2,3
9,2017-09-12 22:00:00,2,2
9,2017-09-13 00:00:00,1,1
9,2017-09-13 02:00:00,0,0
9,2017-09-13 04:00:00,0,0
9,2017-09-13 06:00:00,5,2
9,2017-09-13 08:00:00,12,4
9,2017-09-13 10:00:00,3,1
9,2017-09-13 12:00:00,3,5
9,2017-09-13 14:00:00,5,6
9,2017-09-13 16:00:00,3,11
9,2017-09-13 18:00:00,6,5
9,2017-09-13 20:00:00,2,3
9,2017-09-13 22:00:00,1,2
9,2017-09-14 00:00:00,1,1
9,2017-09-14 02:00:00,0,0
9,2017-09-14 04:00:00,0,0
9,2017-09-14 06:00:00,5,2
9,2017-09-14 08:00:00,10,3
9,2017-09-14 10:00:00,3,2
9,2017-09-14 12:00:00,4,6
9,2017-09-14 14:00:00,4,5
9,2017-09-14 16:00:00,3,11
9,2017-09-14 18:00:00,6,5
9,2017-09-14 20:00:00,2,3
9,2017-09-14 22:00:00,1,1
9,2017-09-15 00:00:00,1,1
9,2017-09-15 02:00:00,0,0
9,2017-09-15 04:00:00,0,0
9,2017-09-15 06:00:00,5,2
9,2017-09-15 08:00:00,10,3
9,2017-09-15 10:00:00,3,2
9,2017-09-15 12:00:00,5,6
9,2017-09-15 14:00:00,5,6
9,2017-09-15 16:00:00,3,10
9,2017-09-15 18:00:00,6,5
9,2017-09-15 20:00:00,2,4
9,2017-09-15 22:00:00,1,1
9,2017-09-16 00:00:00,1,1
9,2017-09-16 02:00:00,0,0
9,2017-09-16 04:00:00,0,0
9,2017-09-16 06:00:00,5,2
9,2017-09-16 08:00:00,11,4
9,2017-09-16 10:00:00,3,2
9,2017-09-16 12:00:00,5,7
9,2017-09-16 14:00:00,5,7
9,2017-09-16 16:00:00,3,9
9,2017-09-16 18:00:00,6,5
9,2017-09-16 20:00:00,2,4
9,2017-09-16 22:00:00,1,2
9,2017-09-17 00:00:00,1,1
9,2017-09-17 02:00:00,0,0
9,2017-09-17 04:00:00,0,0
9,2017-09-17 06:00:00,5,2
9,2017-09-17 08:00:00,11,3
9,2017-09-17 10:00:00,3,3
9,2017-09-17 12:00:00,5,7
9,2017-09-17 14:00:00,5,7
9,2017-09-17 16:00:00,3,10
9,2017-09-17 18:00:00,6,5
9,2017-09-17 20:00:00,2,4
9,2017-09-17 22:00:00,1,3
9,2017-09-18 00:00:00,1,1
9,2017-09-18 02:00:00,0,0
9,2017-09-18 04:00:00,0,0
9,2017-09-18 06:00:00,5,2
9,2017-09-18 08:00:00,11,3
9,2017-09-18 10:00:00,3,3
9,2017-09-18 12:00:00,5,7
9,2017-09-18 14:00:00,5,7
9,2017-09-18 16:00:00,4,10
9,2017-09-18 18:00:00,6,5
9,2017-09-18 20:00:00,2,5
9,2017-09-18 22:00:00,1,3
9,2017-09-19 00:00:00,1,1
9,2017-09-19 02:00:00,0,0
9,2017-09-19 04:00:00,0,0
9,2017-09-19 06:00:00,5,2
9,2017-09-19 08:00:00,11,4
9,2017-09-19 10:00:00,3,3
9,2017-09-19 12:00:00,5,6
9,2017-09-19 14:00:00,5,7
9,2017-09-19 16:00:00,5,11
9,2017-09-19 18:00:00,5,5
9,2017-09-19 20:00:00,2,4
9,2017-09-19 22:00:00,1,2
10,2017-09-10 00:00:00,0,0
10,2017-09-10 02:00:00,0,0
10,2017-09-10 04:00:00,0,0
10,2017-09-10 06:00:00,0,0
10,2017-09-10 08:00:00,6,2
10,2017-09-10 10:00:00,4,2
10,2017-09-10 12:00:00,5,3
10,2017-09-10 14:00:00,4,4
10,2017-09-10 16:00:00,5,6
10,2017-09-10 18:00:00,3,4
10,2017-09-10 20:00:00,1,2
10,2017-09-10 22:00:00,1,1
10,2017-09-11 00:00:00,0,0
10,2017-09-11 02:00:00,0,0
10,2017-09-11 04:00:00,0,0
10,2017-09-11 06:00:00,0,0
10,2017-09-11 08:00:00,6,2
10,2017-09-11 10:00:00,3,2
10,2017-09-11 12:00:00,5,3
10,2017-09-11 14:00:00,4,4
10,2017-09-11 16:00:00,5,6
10,2017-09-11 18:00:00,3,4
10,2017-09-11 20:00:00,1,2
10,2017-09-11 22:00:00,1,1
10,2017-09-12 00:00:00,0,0
10,2017-09-12 02:00:00,0,0
10,2017-09-12 04:00:00,0,0
10,2017-09-12 06:00:00,0,0
10,2017-09-12 08:00:00,6,2
10,2017-09-12 10:00:00,2,2
10,2017-09-12 12:00:00,5,3
10,2017-09-12 14:00:00,4,3
10,2017-09-12 16:00:00,4,6
10,2017-09-12 18:00:00,3,5
10,2017-09-12 20:00:00,1,2
10,2017-09-12 22:00:00,1,1
10,2017-09-13 00:00:00,0,0
10,2017-09-13 02:00:00,0,0
10,2017-09-13 04:00:00,0,0
10,2017-09-13 06:00:00,0,0
10,2017-09-13 08:00:00,7,1
10,2017-09-13 10:00:00,2,2
10,2017-09-13 12:00:00,5,4
10,2017-09-13 14:00:00,4,3
10,2017-09-13 16:00:00,4,6
10,2017-09-13 18:00:00,3,5
10,2017-09-13 20:00:00,0,1
10,2017-09-13 22:00:00,1,1
10,2017-09-14 00:00:00,0,0
10,2017-09-14 02:00:00,0,0
10,2017-09-14 04:00:00,0,0
10,2017-09-14 06:00:00,1,0
10,2017-09-14 08:00:00,7,2
10,2017-09-14 10:00:00,2,2
10,2017-09-14 12:00:00,4,3
10,2017-09-14 14:00:00,4,3
10,2017-09-14 16:00:00,3,6
10,2017-09-14 18:00:00,3,4
10,2017-09-14 20:00:00,1,2
10,2017-09-14 22:00:00,0,1
10,2017-09-15 00:00:00,0,0
10,2017-09-15 02:00:00,0,0
10,2017-09-15 04:00:00,0,0
10,2017-09-15 06:00:00,1,0
10,2017-09-15 08:00:00,7,1
10,2017-09-15 10:00:00,2,2
10,2017-09-15 12:00:00,4,3
10,2017-09-15 14:00:00,4,3
10,2017-09-15 16:00:00,3,5
10,2017-09-15 18:00:00,3,3
10,2017-09-15 20:00:00,1,2
10,2017-09-15 22:00:00,0,1
10,2017-09-16 00:00:00,0,0
10,2017-09-16 02:00:00,0,0
10,2017-09-16 04:00:00,0,0
10,2017-09-16 06:00:00,1,1
10,2017-09-16 08:00:00,7,2
10,2017-09-16 10:00:00,2,2
10,2017-09-16 12:00:00,4,3
10,2017-09-16 14:00:00,5,4
10,2017-09-16 16:00:00,3,5
10,2017-09-16 18:00:00,5,3
10,2017-09-16 20:00:00,1,2
10,2017-09-16 22:00:00,0,1
10,2017-09-17 00:00:00,0,0
10,2017-09-17 02:00:00,0,0
10,2017-09-17 04:00:00,0,0
10,2017-09-17 06:00:00,1,1
10,2017-09-17 08:00:00,8,2
10,2017-09-17 10:00:00,1,3
10,2017-09-17 12:00:00,5,4
10,2017-09-17 14:00:00,6,5
10,2017-09-17 16:00:00,3,7
10,2017-09-17 18:00:00,5,5
10,2017-09-17 20:00:00,1,2
10,2017-09-17 22:00:00,0,2
10,2017-09-18 00:00:00,0,0
10,2017-09-18 02:00:00,0,0
10,2017-09-18 04:00:00,0,0
10,2017-09-18 06:00:00,1,1
10,2017-09-18 08:00:00,8,2
10,2017-09-18 10:00:00,1,2
10,2017-09-18 12:00:00,4,4
10,2017-09-18 14:00:00,5,4
10,2017-09-18 16:00:00,3,7
10,2017-09-18 18:00:00,5,5
10,2017-09-18 20:00:00,1,2
10,2017-09-18 22:00:00,0,1
10,2017-09-19 00:00:00,0,0
10,2017-09-19 02:00:00,0,0
10,2017-09-19 04:00:00,0,0
10,2017-09-19 06:00:00,1,1
10,2017-09-19 08:00:00,8,3
10,2017-09-19 10:00:00,2,2
10,2017-09-19 12:00:00,4,4
10,2017-09-19 14:00:00,5,4
10,2017-09-19 16:00:00,4,8
10,2017-09-19 18:00:00,5,5
10,2017-09-19 20:00:00,2,2
10,2017-09-19 22:00:00,0,1
11,2017-09-10 00:00:00,0,0
11,2017-09-10 02:00:00,0,0
11,2017-09-10 04:00:00,0,0
11,2017-09-10 06:00:00,2,1
11,2017-09-10 08:00:00,6,7
11,2017-09-10 10:00:00,4,3
11,2017-09-10 12:00:00,4,4
11,2017-09-10 14:00:00,3,3
11,2017-09-10 16:00:00,7,6
11,2017-09-10 18:00:00,6,10
11,2017-09-10 20:00:00,2,2
11,2017-09-10 22:00:00,1,1
11,2017-09-11 00:00:00,0,0
11,2017-09-11 02:00:00,0,0
11,2017-09-11 04:00:00,0,0
11,2017-09-11 06:00:00,2,1
11,2017-09-11 08:00:00,6,7
11,2017-09-11 10:00:00,4,3
11,2017-09-11 12:00:00,4,3
11,2017-09-11 14:00:00,4,3
11,2017-09-11 16:00:00,7,7
11,2017-09-11 18:00:00,6,10
11,2017-09-11 20:00:00,2,2
11,2017-09-11 22:00:00,1,1
11,2017-09-12 00:00:00,0,0
11,2017-09-12 02:00:00,0,0
11,2017-09-12 04:00:00,0,0
11,2017-09-12 06:00:00,2,1
11,2017-09-12 08:00:00,7,7
11,2017-09-12 10:00:00,5,3
11,2017-09-12 12:00:00,3,3
11,2017-09-12 14:00:00,4,3
11,2017-09-12 16:00:00,7,7
11,2017-09-12 18:00:00,5,9
11,2017-09-12 20:00:00,2,2
11,2017-09-12 22:00:00,1,1
11,2017-09-13 00:00:00,0,0
11,2017-09-13 02:00:00,0,0
11,2017-09-13 04:00:00,0,0
11,2017-09-13 06:00:00,2,1
11,2017-09-13 08:00:00,6,7
11,2017-09-13 10:00:00,5,2
11,2017-09-13 12:00:00,3,2
11,2017-09-13 14:00:00,4,4
11,2017-09-13 16:00:00,6,8
11,2017-09-13 18:00:00,6,9
11,2017-09-13 20:00:00,2,2
11,2017-09-13 22:00:00,1,0
11,2017-09-14 00:00:00,0,0
11,2017-09-14 02:00:00,0,0
11,2017-09-14 04:00:00,0,0
11,2017-09-14 06:00:00,2,0
11,2017-09-14 08:00:00,7,7
11,2017-09-14 10:00:00,4,2
11,2017-09-14 12:00:00,3,2
11,2017-09-14 14:00:00,4,4
11,2017-09-14 16:00:00,6,7
11,2017-09-14 18:00:00,7,8
11,2017-09-14 20:00:00,1,3
11,2017-09-14 22:00:00,1,0
11,2017-09-15 00:00:00,0,0
11,2017-09-15 02:00:00,0,0
11,2017-09-15 04:00:00,0,0
11,2017-09-15 06:00:00,1,1
11,2017-09-15 08:00:00,6,5
11,2017-09-15 10:00:00,3,2
11,2017-09-15 12:00:00,3,2
11,2017-09-15 14:00:00,4,4
11,2017-09-15 16:00:00,7,7
11,2017-09-15 18:00:00,7,8
11,2017-09-15 20:00:00,2,3
11,2017-09-15 22:00:00,1,0
11,2017-09-16 00:00:00,0,0
11,2017-09-16 02:00:00,0,0
11,2017-09-16 04:00:00,0,0
11,2017-09-16 06:00:00,1,1
11,2017-09-16 08:00:00,6,5
11,2017-09-16 10:00:00,3,2
11,2017-09-16 12:00:00,3,3
11,2017-09-16 14:00:00,5,5
11,2017-09-16 16:00:00,7,8
11,2017-09-16 18:00:00,7,7
11,2017-09-16 20:00:00,2,3
11,2017-09-16 22:00:00,2,1
11,2017-09-17 00:00:00,0,0
11,2017-09-17 02:00:00,0,0
11,2017-09-17 04:00:00,0,0
11,2017-09-17 06:00:00,1,1
11,2017-09-17 08:00:00,6,5
11,2017-09-17 10:00:00,4,3
11,2017-09-17 12:00:00,2,2
11,2017-09-17 14:00:00,4,4
11,2017-09-17 16:00:00,7,8
11,2017-09-17 18:00:00,8,5
11,2017-09-17 20:00:00,2,3
11,2017-09-17 22:00:00,2,1
11,2017-09-18 00:00:00,0,0
11,2017-09-18 02:00:00,0,0
11,2017-09-18 04:00:00,0,0
11,2017-09-18 06:00:00,1,1
11,2017-09-18 08:00:00,6,5
11,2017-09-18 10:00:00,4,2
11,2017-09-18 12:00:00,3,3
11,2017-09-18 14:00:00,4,5
11,2017-09-18 16:00:00,7,7
11,2017-09-18 18:00:00,8,6
11,2017-09-18 20:00:00,3,3
11,2017-09-18 22:00:00,2,1
11,2017-09-19 00:00:00,0,0
11,2017-09-19 02:00:00,0,0
11,2017-09-19 04:00:00,0,0
11,2017-09-19 06:00:00,1,0
11,2017-09-19 08:00:00,6,5
11,2017-09-19 10:00:00,3,2
11,2017-09-19 12:00:00,3,3
11,2017-09-19 14:00:00,4,5
11,2017-09-19 16:00:00,7,7
11,2017-09-19 18:00:00,9,6
11,2017-09-19 20:00:00,3,4
11,2017-09-19 22:00:00,2,1
12,2017-09-10 00:00:00,0,1
12,2017-09-10 02:00:00,0,1
12,2017-09-10 04:00:00,0,0
12,2017-09-10 06:00:00,2,0
12,2017-09-10 08:00:00,17,6
12,2017-09-10 10:00:00,11,4
12,2017-09-10 12:00:00,7,6
12,2017-09-10 14:00:00,6,9
12,2017-09-10 16:00:00,9,21
12,2017-09-10 18:00:00,5,19
12,2017-09-10 20:00:00,3,8
12,2017-09-10 22:00:00,1,2
12,2017-09-11 00:00:00,0,1
12,2017-09-11 02:00:00,0,1
12,2017-09-11 04:00:00,0,0
12,2017-09-11 06:00:00,2,0
12,2017-09-11 08:00:00,17,6
12,2017-09-11 10:00:00,12,4
12,2017-09-11 12:00:00,6,6
12,2017-09-11 14:00:00,6,10
12,2017-09-11 16:00:00,10,21
12,2017-09-11 18:00:00,6,19
12,2017-09-11 20:00:00,3,8
12,2017-09-11 22:00:00,1,2
12,2017-09-12 00:00:00,0,1
12,2017-09-12 02:00:00,0,1
12,2017-09-12 04:00:00,0,0
12,2017-09-12 06:00:00,2,1
12,2017-09-12 08:00:00,17,6
12,2017-09-12 10:00:00,12,4
12,2017-09-12 12:00:00,6,6
12,2017-09-12 14:00:00,7,9
12,2017-09-12 16:00:00,9,21
12,2017-09-12 18:00:00,5,16
12,2017-09-12 20:00:00,3,8
12,2017-09-12 22:00:00,1,3
12,2017-09-13 00:00:00,0,1
12,2017-09-13 02:00:00,0,0
12,2017-09-13 04:00:00,0,0
12,2017-09-13 06:00:00,2,0
12,2017-09-13 08:00:00,16,6
12,2017-09-13 10:00:00,14,3
12,2017-09-13 12:00:00,6,7
12,2017-09-13 14:00:00,7,10
12,2017-09-13 16:00:00,10,23
12,2017-09-13 18:00:00,5,14
12,2017-09-13 20:00:00,3,7
12,2017-09-13 22:00:00,1,3
12,2017-09-14 00:00:00,0,1
12,2017-09-14 02:00:00,0,0
12,2017-09-14 04:00:00,0,0
12,2017-09-14 06:00:00,2,1
12,2017-09-14 08:00:00,16,5
12,2017-09-14 10:00:00,12,4
12,2017-09-14 12:00:00,5,6
12,2017-09-14 14:00:00,6,8
12,2017-09-14 16:00:00,9,23
12,2017-09-14 18:00:00,4,12
12,2017-09-14 20:00:00,2,6
12,2017-09-14 22:00:00,1,3
12,2017-09-15 00:00:00,0,1
12,2017-09-15 02:00:00,0,0
12,2017-09-15 04:00:00,0,0
12,2017-09-15 06:00:00,2,1
12,2017-09-15 08:00:00,17,5
12,2017-09-15 10:00:00,14,4
12,2017-09-15 12:00:00,6,7
12,2017-09-15 14:00:00,7,8
12,2017-09-15 16:00:00,9,24
12,2017-09-15 18:00:00,5,13
12,2017-09-15 20:00:00,2,5
12,2017-09-15 22:00:00,1,3
12,2017-09-16 00:00:00,0,1
12,2017-09-16 02:00:00,0,0
12,2017-09-16 04:00:00,0,0
12,2017-09-16 06:00:00,2,1
12,2017-09-16 08:00:00,19,6
12,2017-09-16 10:00:00,15,4
12,2017-09-16 12:00:00,7,8
12,2017-09-16 14:00:00,8,8
12,2017-09-16 16:00:00,10,25
12,2017-09-16 18:00:00,5,13
12,2017-09-16 20:00:00,2,5
12,2017-09-16 22:00:00,1,3
12,2017-09-17 00:00:00,1,1
12,2017-09-17 02:00:00,0,0
12,2017-09-17 04:00:00,0,0
12,2017-09-17 06:00:00,2,1
12,2017-09-17 08:00:00,19,6
12,2017-09-17 10:00:00,16,4
12,2017-09-17 12:00:00,7,8
12,2017-09-17 14:00:00,8,7
12,2017-09-17 16:00:00,9,24
12,2017-09-17 18:00:00,5,13
12,2017-09-17 20:00:00,1,5
12,2017-09-17 22:00:00,1,3
12,2017-09-18 00:00:00,1,1
12,2017-09-18 02:00:00,0,0
12,2017-09-18 04:00:00,0,0
12,2017-09-18 06:00:00,2,1
12,2017-09-18 08:00:00,19,6
12,2017-09-18 10:00:00,16,5
12,2017-09-18 12:00:00,7,8
12,2017-09-18 14:00:00,7,8
12,2017-09-18 16:00:00,10,24
12,2017-09-18 18:00:00,5,12
12,2017-09-18 20:00:00,0,4
12,2017-09-18 22:00:00,1,3
12,2017-09-19 00:00:00,1,1
12,2017-09-19 02:00:00,0,0
12,2017-09-19 04:00:00,0,0
12,2017-09-19 06:00:00,2,1
12,2017-09-19 08:00:00,21,6
12,2017-09-19 10:00:00,17,5
12,2017-09-19 12:00:00,8,8
12,2017-09-19 14:00:00,6,8
12,2017-09-19 16:00:00,10,26
12,2017-09-19 18:00:00,6,15
12,2017-09-19 20:00:00,1,5
12,2017-09-19 22:00:00,0,2
13,2017-09-10 00:00:00,0,0
13,2017-09-10 02:00:00,0,0
13,2017-09-10 04:00:00,0,0
13,2017-09-10 06:00:00,2,0
13,2017-09-10 08:00:00,13,4
13,2017-09-10 10:00:00,4,1
13,2017-09-10 12:00:00,4,2
13,2017-09-10 14:00:00,4,3
13,2017-09-10 16:00:00,4,9
13,2017-09-10 18:00:00,2,9
13,2017-09-10 20:00:00,1,2
13,2017-09-10 22:00:00,1,1
13,2017-09-11 00:00:00,0,0
13,2017-09-11 02:00:00,0,0
13,2017-09-11 04:00:00,0,0
13,2017-09-11 06:00:00,2,0
13,2017-09-11 08:00:00,13,4
13,2017-09-11 10:00:00,4,1
13,2017-09-11 12:00:00,4,2
13,2017-09-11 14:00:00,4,3
13,2017-09-11 16:00:00,4,9
13,2017-09-11 18:00:00,2,9
13,2017-09-11 20:00:00,1,2
13,2017-09-11 22:00:00,1,1
13,2017-09-12 00:00:00,0,0
13,2017-09-12 02:00:00,0,0
13,2017-09-12 04:00:00,0,0
13,2017-09-12 06:00:00,2,1
13,2017-09-12 08:00:00,14,4
13,2017-09-12 10:00:00,4,1
13,2017-09-12 12:00:00,4,2
